Make,Variant,Length,Geo,Origin,Price,Year
Hanse,540e,56,Europe,Italy,297755,2008
Hanse,400,37,Europe,France,137913,2008
Hanse,400,41,Europe,France,134503,2009
Hanse,400,37,Europe,Italy,102251,2012
Hanse,400,40,Europe,Netherlands,157903,2007
Hanse,430e,42,USA,Virginia,117866,2008
Hanse,470e,46,Europe,Croatia,210787,2010
Hanse,470,39,Europe,Greece,189159,2008
Hanse,470,48,Europe,Italy,275672,2008
Hanse,470,44,Europe,Italy,232020,2010
Hanse,400,38,Europe,United Kingdom,130431,2013
Hanse,445,37,Europe,Italy,223231,2012
Hanse,445,38,Europe,Spain,213234,2011
Hanse,470,45,Europe,Italy,250969,2010
Hanse,495,52,Europe,Croatia,154417,2009
Hanse,495,53,Europe,Croatia,184589,2012
Hanse,495,40,Europe,Spain,354099,2008
Hanse,400,40,Europe,Greece,143467,2010
Hanse,445,49,Europe,Croatia,155241,2009
Hanse,445,40,Europe,France,205998,2010
Hanse,445,39,Europe,Germany,213774,2011
Hanse,445,32,Caribbean,Grenada,127162,2011
Hanse,445,34,Caribbean,Sint Maarten (Dutch part),150243,2012
Hanse,445,40,Europe,Spain,228475,2010
Hanse,445,44,Europe,Turkey,142763,2011
Hanse,470,46,Europe,Germany,207508,2011
Hanse,545,50,Europe,Netherlands,359437,2010
Hanse,415,36,Caribbean,Antigua and Barbuda,129204,2013
Hanse,415,38,Europe,Croatia,114024,2012
Hanse,415,42,Europe,Greece,165749,2010
Hanse,415,38,Europe,Greece,143242,2009
Hanse,415,42,Europe,Greece,156972,2011
Hanse,445,42,Europe,Croatia,149330,2011
Hanse,445,48,Europe,Croatia,148911,2010
Hanse,445,39,Europe,Greece,275917,2014
Hanse,445,41,Caribbean,Guadeloupe,162853,2011
Hanse,445,44,Caribbean,Martinique,174680,2011
Hanse,445,43,Europe,Spain,227386,2011
Hanse,445,35,Europe,Turkey,148061,2011
Hanse,495,48,Europe,Greece,306088,2012
Hanse,495,51,Europe,Greece,294367,2011
Hanse,505,50,Europe,Italy,470692,2011
Hanse,495,47,Europe,Portugal,284061,2010
Hanse,575,52,Europe,Croatia,322117,2011
Hanse,575,57,Europe,Italy,506311,2012
Hanse,575,50,Europe,Portugal,557854,2011
Hanse,415,37,USA,Florida,220216,2013
Hanse,415,38,Europe,United Kingdom,203117,2011
Hanse,415,39,Europe,United Kingdom,199845,2013
Hanse,445,35,Europe,Croatia,157768,2013
Hanse,445,43,Europe,Croatia,103805,2012
Hanse,445,37,Europe,Croatia,110445,2012
Hanse,505,63,Europe,Croatia,212658,2013
Hanse,505,50,Europe,France,317740,2013
Hanse,505,42,Europe,France,384139,2014
Hanse,385,34,USA,California,219206,2014
Hanse,415,44,Europe,Croatia,121262,2013
Hanse,415,40,Europe,Germany,166931,2013
Hanse,455,43,Caribbean,British Virgin Islands,309851,2014
Hanse,455,48,Caribbean,British Virgin Islands,351158,2012
Hanse,455,47,Europe,Croatia,173666,2013
Hanse,455,47,Europe,Croatia,181766,2013
Hanse,455,41,Europe,Croatia,166784,2014
Hanse,455,44,Europe,Cyprus,246851,2012
Hanse,505,46,Europe,Croatia,289050,2013
Hanse,505,52,Europe,Croatia,230662,2012
Hanse,505,42,Europe,Croatia,207351,2013
Hanse,505,44,Europe,Greece,320142,2013
Hanse,505,36,Europe,Spain,509084,2013
Hanse,415,39,Caribbean,British Virgin Islands,179600,2013
Hanse,415,34,Europe,Croatia,219437,2014
Hanse,415,39,Europe,United Kingdom,201846,2014
Hanse,455,37,Europe,Italy,363792,2013
Hanse,455,43,Europe,Italy,291272,2015
Hanse,505,49,Europe,Croatia,258244,2015
Hanse,505,43,Europe,France,417991,2014
Hanse,505,50,Europe,Italy,261233,2016
Hanse,415,43,Caribbean,British Virgin Islands,181596,2014
Hanse,455,35,Europe,Croatia,294569,2015
Hanse,455,45,Europe,Croatia,285891,2015
Hanse,455,44,Europe,Croatia,240279,2015
Hanse,455,47,Europe,Croatia,258362,2015
Hanse,455,47,Europe,Croatia,260137,2015
Hanse,455,41,Europe,Croatia,247242,2015
Hanse,455,41,Europe,Croatia,211347,2015
Hanse,455,51,Europe,Croatia,191444,2017
Hanse,455,41,Europe,Croatia,202048,2016
Hanse,455,34,Europe,Ireland,290669,2016
Hanse,455,41,USA,Maryland,321810,2014
Hanse,455,42,Europe,Spain,361177,2016
Hanse,455,43,Europe,Spain,246905,2015
Hanse,455,39,Europe,Turkey,299639,2015
Hanse,505,50,Europe,Croatia,360891,2016
Hanse,505,49,Europe,Greece,322245,2016
Hanse,505,50,Europe,Spain,277099,2017
Hanse,588,57,Europe,Malta,732842,2016
Hanse,415,42,USA,Massachusetts,237277,2017
Hanse,418,45,Europe,Croatia,189979,2017
Hanse,418,39,Europe,Spain,262112,2017
Hanse,455,53,Europe,Croatia,251004,2017
Hanse,455,36,Europe,Germany,232545,2016
Hanse,455,42,Europe,Spain,325244,2016
Hanse,548,48,USA,California,869208,2018
Hanse,548,47,Europe,United Kingdom,624102,2017
Hanse,388,37,Europe,Croatia,169986,2018
Hanse,418,42,Europe,Spain,241588,2019
Hanse,508,43,Europe,Croatia,333633,2018
Hanse,508,48,Europe,Croatia,320914,2019
Hanse,548,53,Europe,Croatia,511016,2018
Hanse,548,55,Europe,Croatia,405144,2018
Hanse,411,42,Europe,Greece,100787,2005
Hanse,411,45,Europe,Italy,133869,2005
Hanse,411,31,Europe,Italy,112051,2003
Hanse,411,37,Europe,Italy,82407,2003
Hanse,411,43,Europe,United Kingdom,92003,2002
Hanse,461,53,Europe,France,283732,2004
Hanse,461,39,Europe,Germany,128342,2001
Hanse,461,48,Europe,Spain,208717,2002
Hanse,461,44,Europe,Spain,137687,2002
Hanse,531,51,Europe,Estonia,256707,2005
Hanse,531,50,Europe,Ireland,189595,2003
Hanse,531,50,Europe,Spain,400776,2002
Hanse,531,48,Europe,Spain,330277,2003
Hanse,400,39,Europe,France,110274,2003
Hanse,400,40,Europe,Greece,105512,2003
Hanse,400e,33,Europe,Italy,85653,2004
Hanse,400e,42,Europe,Netherlands,139393,2001
Hanse,400,39,Europe,Netherlands,133665,2005
Hanse,411,40,Europe,Spain,110277,2006
Hanse,461,43,Europe,France,225226,2005
Hanse,461,40,Europe,Italy,187590,2002
Hanse,461,45,Europe,Italy,175312,2006
Hanse,461,41,Europe,Italy,139947,2006
Hanse,461,43,Europe,Italy,120144,2006
Hanse,470e,50,Europe,Denmark,172891,2005
Hanse,540e,57,Europe,Spain,277600,2001
Hanse,531,57,Europe,Ireland,155929,2007
Hanse,531,52,Europe,Ireland,158339,2006
Hanse,400,37,Europe,Estonia,122128,2005
Hanse,400,34,Europe,Italy,82532,2005
Hanse,400,34,Europe,Spain,114113,2005
Hanse,400,36,Europe,Spain,99378,2006
Hanse,400,36,Europe,Spain,104684,2005
Hanse,430e,41,Europe,France,115505,2005
Hanse,430e,41,Europe,France,124018,2008
Hanse,430e,41,Europe,Germany,125408,2007
Hanse,430e,34,Caribbean,Martinique,148932,2007
Hanse,430,40,Europe,Spain,157316,2006
Hanse,470e,40,Europe,France,225534,2008
Hanse,470e,44,Europe,France,178970,2005
Hanse,470,50,Europe,Germany,212826,2006
Hanse,470e,41,Europe,Germany,230720,2006
Hanse,470e,46,Europe,Netherlands,173116,2004
Hanse,540,53,Europe,Denmark,239018,2006
Hanse,540,51,Europe,Italy,209813,2008
Hanse,540e,47,Europe,United Kingdom,209831,2003
Hanse,400e,36,Europe,Croatia,149721,2005
Hanse,400 Epoxy,37,Europe,Greece,129865,2007
Hanse,400,39,Europe,Spain,100855,2006
Hanse,400,41,Europe,Spain,121075,2005
Hanse,430e,41,Europe,Croatia,133881,2002
Hanse,430e,38,Europe,Greece,140249,2008
Hanse,430e,47,Europe,Greece,136189,2006
Hanse,470e,48,USA,Connecticut,249439,2004
Hanse,470e,46,Europe,France,207964,2005
Hanse,470e,40,Europe,France,209978,2007
Hanse,540e,49,USA,California,434272,2007
Hanse,540e,52,Europe,Croatia,235191,2006
Hanse,540e,43,Europe,Germany,269877,2007
Hanse,540e,54,Europe,Greece,201192,2006
Hanse,540e,47,Europe,Greece,238179,2006
Hanse,540,53,Europe,Greece,233354,2002
Hanse,540e,55,Europe,Italy,293054,2006
Hanse,540e,50,Europe,Italy,316605,2009
Hanse, 540e,53,Caribbean,Mexico,272167,2006
Hanse,400,35,Europe,Italy,97530,2008
Hanse,430,40,Europe,Italy,150522,2008
Hanse,540e,56,Europe,Italy,297755,2008
Hanse,400,37,Europe,France,137913,2008
Hanse,400,41,Europe,France,134503,2009
Hanse,400,37,Europe,Italy,102251,2012
Hanse,400,40,Europe,Netherlands,157903,2007
Hanse,430e,42,USA,Virginia,117866,2008
Hanse,470e,46,Europe,Croatia,210787,2010
Hanse,470,39,Europe,Greece,189159,2008
Hanse,470,48,Europe,Italy,275672,2008
Hanse,470,44,Europe,Italy,232020,2010
Hanse,400,38,Europe,United Kingdom,130431,2013
Hanse,445,37,Europe,Italy,223231,2012
Hanse,445,38,Europe,Spain,213234,2011
Hanse,470,45,Europe,Italy,250969,2010
Hanse,495,52,Europe,Croatia,154417,2009
Hanse,495,53,Europe,Croatia,184589,2012
Hanse,495,40,Europe,Spain,354099,2008
Hanse,400,40,Europe,Greece,143467,2010
Hanse,445,49,Europe,Croatia,155241,2009
Hanse,445,40,Europe,France,205998,2010
Hanse,445,39,Europe,Germany,213774,2011
Hanse,445,32,Caribbean,Grenada,127162,2011
Hanse,445,34,Caribbean,Sint Maarten (Dutch part),150243,2012
Hanse,445,40,Europe,Spain,228475,2010
Hanse,445,44,Europe,Turkey,142763,2011
Hanse,470,46,Europe,Germany,207508,2011
Hanse,545,50,Europe,Netherlands,359437,2010
Hanse,415,36,Caribbean,Antigua and Barbuda,129204,2013
Hanse,415,38,Europe,Croatia,114024,2012
Hanse,415,42,Europe,Greece,165749,2010
Hanse,415,38,Europe,Greece,143242,2009
Hanse,415,42,Europe,Greece,156972,2011
Hanse,445,42,Europe,Croatia,149330,2011
Hanse,445,48,Europe,Croatia,148911,2010
Hanse,445,39,Europe,Greece,275917,2014
Hanse,445,41,Caribbean,Guadeloupe,162853,2011
Hanse,445,44,Caribbean,Martinique,174680,2011
Hanse,445,43,Europe,Spain,227386,2011
Hanse,445,35,Europe,Turkey,148061,2011
Hanse,495,48,Europe,Greece,306088,2012
Hanse,495,51,Europe,Greece,294367,2011
Hanse,505,50,Europe,Italy,470692,2011
Hanse,495,47,Europe,Portugal,284061,2010
Hanse,575,52,Europe,Croatia,322117,2011
Hanse,575,57,Europe,Italy,506311,2012
Hanse,575,50,Europe,Portugal,557854,2011
Hanse,415,37,USA,Florida,220216,2013
Hanse,415,38,Europe,United Kingdom,203117,2011
Hanse,415,39,Europe,United Kingdom,199845,2013
Hanse,445,35,Europe,Croatia,157768,2013
Hanse,445,43,Europe,Croatia,103805,2012
Hanse,445,37,Europe,Croatia,110445,2012
Hanse,505,63,Europe,Croatia,212658,2013
Hanse,505,50,Europe,France,317740,2013
Hanse,505,42,Europe,France,384139,2014
Hanse,385,34,USA,California,219206,2014
Hanse,415,44,Europe,Croatia,121262,2013
Hanse,415,40,Europe,Germany,166931,2013
Hanse,455,43,Caribbean,British Virgin Islands,309851,2014
Hanse,455,48,Caribbean,British Virgin Islands,351158,2012
Hanse,455,47,Europe,Croatia,173666,2013
Hanse,455,47,Europe,Croatia,181766,2013
Hanse,455,41,Europe,Croatia,166784,2014
Hanse,455,44,Europe,Cyprus,246851,2012
Hanse,505,46,Europe,Croatia,289050,2013
Hanse,505,52,Europe,Croatia,230662,2012
Hanse,505,42,Europe,Croatia,207351,2013
Hanse,505,44,Europe,Greece,320142,2013
Hanse,505,36,Europe,Spain,509084,2013
Hanse,415,39,Caribbean,British Virgin Islands,179600,2013
Hanse,415,34,Europe,Croatia,219437,2014
Hanse,415,39,Europe,United Kingdom,201846,2014
Hanse,455,37,Europe,Italy,363792,2013
Hanse,455,43,Europe,Italy,291272,2015
Hanse,505,49,Europe,Croatia,258244,2015
Hanse,505,43,Europe,France,417991,2014
Hanse,505,50,Europe,Italy,261233,2016
Hanse,415,43,Caribbean,British Virgin Islands,181596,2014
Hanse,455,35,Europe,Croatia,294569,2015
Hanse,455,45,Europe,Croatia,285891,2015
Hanse,455,44,Europe,Croatia,240279,2015
Hanse,455,47,Europe,Croatia,258362,2015
Hanse,455,47,Europe,Croatia,260137,2015
Hanse,455,41,Europe,Croatia,247242,2015
Hanse,455,41,Europe,Croatia,211347,2015
Hanse,455,51,Europe,Croatia,191444,2017
Hanse,455,41,Europe,Croatia,202048,2016
Hanse,455,34,Europe,Ireland,290669,2016
Hanse,455,41,USA,Maryland,321810,2014
Hanse,455,42,Europe,Spain,361177,2016
Hanse,455,43,Europe,Spain,246905,2015
Hanse,455,39,Europe,Turkey,299639,2015
Hanse,505,50,Europe,Croatia,360891,2016
Hanse,505,49,Europe,Greece,322245,2016
Hanse,505,50,Europe,Spain,277099,2017
Hanse,588,57,Europe,Malta,732842,2016
Hanse,415,42,USA,Massachusetts,237277,2017
Hanse,418,45,Europe,Croatia,189979,2017
Hanse,418,39,Europe,Spain,262112,2017
Hanse,455,53,Europe,Croatia,251004,2017
Hanse,455,36,Europe,Germany,232545,2016
Hanse,455,42,Europe,Spain,325244,2016
Hanse,548,48,USA,California,869208,2018
Hanse,548,47,Europe,United Kingdom,624102,2017
Hanse,388,37,Europe,Croatia,169986,2018
Hanse,418,42,Europe,Spain,241588,2019
Hanse,508,43,Europe,Croatia,333633,2018
Hanse,508,48,Europe,Croatia,320914,2019
Hanse,548,53,Europe,Croatia,511016,2018
Hanse,548,55,Europe,Croatia,405144,2018
