Make,Variant,Length,Geo,Origin,Price,Year
Dufour,425 GL,40,Europe,Italy,128545,2008
Dufour,425,41,Europe,Spain,163412,2008
Dufour,455 GL,44,USA,New York,184900,2010
Dufour,40e Performance,38,Europe,Portugal,212944,2009
Dufour,40e,39,Europe,Portugal,146667,2010
Dufour,405 GL,41,Europe,United Kingdom,134604,2008
Dufour,425 GL,43,Europe,Italy,153815,2010
Dufour,45e Performance,42,Europe,France,161853,2009
Dufour,455 GL,45,Europe,Malta,156787,2007
Dufour,525 GL,51,Europe,France,270981,2009
Dufour,405 GL,40,Caribbean,Antigua and Barbuda,83827,2010
Dufour,405 GL,42,Europe,France,150345,2011
Dufour,405,40,Caribbean,Grenada,86379,2010
Dufour,40e Performance,41,Europe,Italy,145235,2011
Dufour,425 GL,40,Europe,Malta,166879,2012
Dufour,445 GL,48,Europe,France,266412,2008
Dufour,45 Performance,45,Europe,France,146214,2010
Dufour,455,45,Europe,France,184850,2008
Dufour,45e Performance,43,Caribbean,Guadeloupe,268883,2010
Dufour,455,46,Europe,Malta,158600,2008
Dufour,455 GL,38,Europe,Malta,155515,2010
Dufour,455 GL,42,Europe,Portugal,187704,2011
Dufour,45e Performance,37,Europe,Slovenia,153620,2012
Dufour,525 GL,52,Europe,Greece,281183,2008
Dufour,405 GL,34,Europe,Greece,104294,2011
Dufour,405 GL,41,Europe,Malta,157920,2010
Dufour,525 GL,45,Europe,Estonia,491816,2010
Dufour,525 GL,48,Europe,Spain,375127,2009
Dufour,380,33,Caribbean,U.S. Virgin Islands,89538,2013
Dufour,410,40,Europe,France,160262,2012
Dufour,410 GL,39,Europe,Italy,143272,2012
Dufour,410 GL,42,USA,Maryland,217176,2012
Dufour,40e Performance,40,Caribbean,Saint Kitts and Nevis,212735,2012
Dufour,445 GL,45,Europe,Croatia,149949,2011
Dufour,445 GL,62,Europe,Croatia,136970,2013
Dufour,445 GL,40,Europe,Croatia,146474,2010
Dufour,445 GL,40,Europe,Spain,239148,2010
Dufour,445,32,Europe,Spain,228363,2011
Dufour,445 GL,36,Europe,Spain,217422,2010
Dufour,450 GL,37,Europe,Turkey,169080,2010
Dufour,500 GL,53,Caribbean,Martinique,361413,2012
Dufour,410 GL,35,Europe,Croatia,216891,2010
Dufour,410,42,Europe,Croatia,161359,2012
Dufour,410,36,Europe,France,154548,2012
Dufour,410 GL,36,Europe,Netherlands,229242,2013
Dufour,450 GL,40,Europe,Croatia,180253,2012
Dufour,450 Liberty version,40,Caribbean,British Virgin Islands,218594,2012
Dufour,500 GL,56,Europe,Italy,248762,2013
Dufour,382 GL,32,Caribbean,British Virgin Islands,143135,2013
Dufour,382 GL,37,Caribbean,British Virgin Islands,123076,2015
Dufour,382 GL,40,Caribbean,British Virgin Islands,132908,2014
Dufour,410 GL,32,Europe,France,217523,2012
Dufour,410 GL,39,Europe,Italy,147420,2014
Dufour,412,33,Europe,Italy,140737,2014
Dufour,410 GL,38,Europe,Spain,140937,2013
Dufour,450 GL,43,Europe,France,155836,2014
Dufour,450 GL,41,Europe,Turkey,198311,2014
Dufour,460 GL,47,Europe,Croatia,187068,2013
Dufour,500 GL,49,Europe,Norway,266626,2014
Dufour,500,48,Europe,Spain,214611,2013
Dufour,500,42,Europe,Spain,224908,2014
Dufour,412,34,Caribbean,British Virgin Islands,140762,2014
Dufour,412,39,Caribbean,British Virgin Islands,149373,2014
Dufour,410 GL,38,Europe,Croatia,142604,2015
Dufour,412 GL,43,Europe,France,200005,2016
Dufour,412,38,Europe,Italy,178959,2015
Dufour,412 GL,43,Europe,Italy,176658,2015
Dufour,412 GL,39,Europe,Malta,165077,2014
Dufour,412 GL,46,Caribbean,Puerto Rico,202641,2016
Dufour,460 GL,53,Europe,Croatia,189970,2014
Dufour,460,49,Europe,Croatia,189969,2014
Dufour,460 GL,49,Europe,Croatia,199086,2013
Dufour,460 GL,44,Europe,Croatia,209645,2015
Dufour,460 GL,41,Europe,Croatia,187050,2015
Dufour,460,44,Europe,Croatia,175740,2015
Dufour,460 GL,46,Europe,France,309304,2013
Dufour,460 GL,44,Europe,Italy,203223,2014
Dufour,460 GL,45,Europe,Italy,202113,2014
Dufour,460,44,Europe,Italy,253055,2014
Dufour,460,40,Europe,Italy,218982,2015
Dufour,460 GL,50,Europe,Spain,273504,2015
Dufour,460 GL,43,Europe,Spain,178246,2016
Dufour,460,42,Europe,Spain,184529,2015
Dufour,512 GL,56,Europe,Italy,272531,2014
Dufour,512 GL,49,Europe,Spain,386035,2015
Dufour,56 Exclusive,54,Europe,Italy,373669,2014
Dufour,460 GL,52,Europe,Croatia,216060,2017
Dufour,460 Performance,46,Europe,Croatia,184791,2015
Dufour,460 GL,36,Europe,Greece,226867,2014
Dufour,460 GL,49,Europe,Hungary,351006,2014
Dufour,460,40,Europe,Italy,292991,2015
Dufour,460 GL,40,Europe,Spain,319855,2015
Dufour,512 GL ,47,Europe,Croatia,582709,2015
Dufour,412,34,Caribbean,British Virgin Islands,213073,2016
Dufour,412,41,Europe,France,247233,2016
Dufour,460 GL,40,Europe,Germany,409326,2018
Dufour,460 GL,43,Europe,Italy,356353,2016
Dufour,460 GL,52,Europe,Turkey,284661,2017
Dufour,520,52,Europe,France,438142,2016
Dufour,520 GL,44,Europe,France,416835,2016
Dufour, 520 GL Owner Version,45,Europe,Germany,525837,2018
Dufour,520,44,Europe,Greece,466103,2018
Dufour,520,56,Europe,Italy,372591,2017
Dufour,520 GL,42,Europe,Malta,362653,2016
Dufour,520,42,Caribbean,Martinique,354392,2017
Dufour,390,38,Europe,Croatia,208082,2018
Dufour,390,40,Europe,Italy,190737,2018
Dufour,412 GL,41,Europe,Italy,260767,2017
Dufour,412,41,Europe,Italy,198720,2017
Dufour,412 GL,40,Europe,United Kingdom,208312,2016
Dufour,430 GL,45,Europe,Croatia,229665,2019
Dufour,430 GL,46,Europe,Germany,309798,2018
Dufour,430 GL,38,Europe,Italy,230245,2018
Dufour,430,38,Europe,Turkey,223823,2016
Dufour,430 GL,43,Europe,Turkey,254597,2018
Dufour,460,50,USA,California,465617,2018
Dufour,460 GL,51,Europe,Croatia,347180,2016
Dufour,460,45,Europe,Italy,261230,2019
Dufour,460 GL,40,Europe,Turkey,284504,2016
Dufour,520,48,Europe,France,530431,2017
Dufour,520 GL,49,Europe,Italy,491994,2018
Dufour,385,32,Europe,Croatia,102173,2003
Dufour,385 GL,35,Caribbean,Netherlands Antilles,70629,2002
Dufour,385,33,Europe,Turkey,98115,2005
Dufour,40,39,Europe,France,89285,2003
Dufour,44,37,Europe,France,166624,2002
Dufour,44,46,Europe,Italy,137757,2002
Dufour,44 Performance,43,Europe,Italy,136878,2002
Dufour,455,41,Europe,France,150727,2002
Dufour,455 GL,43,Europe,Italy,137073,2005
Dufour,385 GL,34,Europe,France,91682,2005
Dufour,40 Performance,41,Europe,Spain,97599,2004
Dufour,44 Performance,50,Europe,Italy,128450,2003
Dufour,455,40,Europe,Greece,141002,2004
Dufour,455 GL,38,Europe,Greece,150837,2006
Dufour,455,42,Europe,Malta,147885,2007
Dufour,455 GL,53,Europe,Spain,158917,2006
Dufour,385,36,Caribbean,Antigua and Barbuda,85860,2008
Dufour,385 GL,38,Europe,Greece,92679,2008
Dufour,385 GL,33,Europe,Italy,107012,2004
Dufour,385 GL,35,Europe,Italy,87605,2005
Dufour,40 Performance,43,Europe,Italy,93406,2007
Dufour,40 Performance,33,Europe,Portugal,120324,2004
Dufour,455 GL,40,Europe,Denmark,151750,2005
Dufour,485 GL,46,Europe,Italy,224068,2005
Dufour,485 GL,45,Europe,Italy,191442,2006
Dufour,485 GL,45,Europe,Spain,191477,2003
Dufour,485,50,Europe,Spain,228651,2005
Dufour,485 GL,51,Europe,Spain,174397,2005
Dufour,525 GL,45,Europe,Spain,274963,2009
Dufour,425 GL,39,Europe,Italy,130666,2006
Dufour,455 GL,45,Europe,France,110799,2006
Dufour,455 GL,42,Europe,Malta,175405,2006
Dufour,455 GL,43,Europe,Spain,88201,2007
Dufour,485 GL,47,Europe,Italy,239980,2006
Dufour,485,42,Europe,Malta,224624,2008
Dufour,525 GL,50,Europe,France,247379,2007
Dufour,525 GL,52,Europe,France,217564,2004
Dufour,525 GL,44,Europe,Italy,358098,2009
Dufour,405 GL,39,Europe,France,125035,2007
Dufour,40 Performance,41,Europe,Greece,121690,2008
Dufour,425 GL,40,Europe,Italy,128545,2008
Dufour,425,41,Europe,Spain,163412,2008
Dufour,455 GL,44,USA,New York,184900,2010
Dufour,40e Performance,38,Europe,Portugal,212944,2009
Dufour,40e,39,Europe,Portugal,146667,2010
Dufour,405 GL,41,Europe,United Kingdom,134604,2008
Dufour,425 GL,43,Europe,Italy,153815,2010
Dufour,45e Performance,42,Europe,France,161853,2009
Dufour,455 GL,45,Europe,Malta,156787,2007
Dufour,525 GL,51,Europe,France,270981,2009
Dufour,405 GL,40,Caribbean,Antigua and Barbuda,83827,2010
Dufour,405 GL,42,Europe,France,150345,2011
Dufour,405,40,Caribbean,Grenada,86379,2010
Dufour,40e Performance,41,Europe,Italy,145235,2011
Dufour,425 GL,40,Europe,Malta,166879,2012
Dufour,445 GL,48,Europe,France,266412,2008
Dufour,45 Performance,45,Europe,France,146214,2010
Dufour,455,45,Europe,France,184850,2008
Dufour,45e Performance,43,Caribbean,Guadeloupe,268883,2010
Dufour,455,46,Europe,Malta,158600,2008
Dufour,455 GL,38,Europe,Malta,155515,2010
Dufour,455 GL,42,Europe,Portugal,187704,2011
Dufour,45e Performance,37,Europe,Slovenia,153620,2012
Dufour,525 GL,52,Europe,Greece,281183,2008
Dufour,405 GL,34,Europe,Greece,104294,2011
Dufour,405 GL,41,Europe,Malta,157920,2010
Dufour,525 GL,45,Europe,Estonia,491816,2010
Dufour,525 GL,48,Europe,Spain,375127,2009
Dufour,380,33,Caribbean,U.S. Virgin Islands,89538,2013
Dufour,410,40,Europe,France,160262,2012
Dufour,410 GL,39,Europe,Italy,143272,2012
Dufour,410 GL,42,USA,Maryland,217176,2012
Dufour,40e Performance,40,Caribbean,Saint Kitts and Nevis,212735,2012
Dufour,445 GL,45,Europe,Croatia,149949,2011
Dufour,445 GL,62,Europe,Croatia,136970,2013
Dufour,445 GL,40,Europe,Croatia,146474,2010
Dufour,445 GL,40,Europe,Spain,239148,2010
Dufour,445,32,Europe,Spain,228363,2011
Dufour,445 GL,36,Europe,Spain,217422,2010
Dufour,450 GL,37,Europe,Turkey,169080,2010
Dufour,500 GL,53,Caribbean,Martinique,361413,2012
Dufour,410 GL,35,Europe,Croatia,216891,2010
Dufour,410,42,Europe,Croatia,161359,2012
Dufour,410,36,Europe,France,154548,2012
Dufour,410 GL,36,Europe,Netherlands,229242,2013
Dufour,450 GL,40,Europe,Croatia,180253,2012
Dufour,450 Liberty version,40,Caribbean,British Virgin Islands,218594,2012
Dufour,500 GL,56,Europe,Italy,248762,2013
Dufour,382 GL,32,Caribbean,British Virgin Islands,143135,2013
Dufour,382 GL,37,Caribbean,British Virgin Islands,123076,2015
Dufour,382 GL,40,Caribbean,British Virgin Islands,132908,2014
Dufour,410 GL,32,Europe,France,217523,2012
Dufour,410 GL,39,Europe,Italy,147420,2014
Dufour,412,33,Europe,Italy,140737,2014
Dufour,410 GL,38,Europe,Spain,140937,2013
Dufour,450 GL,43,Europe,France,155836,2014
Dufour,450 GL,41,Europe,Turkey,198311,2014
Dufour,460 GL,47,Europe,Croatia,187068,2013
Dufour,500 GL,49,Europe,Norway,266626,2014
Dufour,500,48,Europe,Spain,214611,2013
Dufour,500,42,Europe,Spain,224908,2014
Dufour,412,34,Caribbean,British Virgin Islands,140762,2014
Dufour,412,39,Caribbean,British Virgin Islands,149373,2014
Dufour,410 GL,38,Europe,Croatia,142604,2015
Dufour,412 GL,43,Europe,France,200005,2016
Dufour,412,38,Europe,Italy,178959,2015
Dufour,412 GL,43,Europe,Italy,176658,2015
Dufour,412 GL,39,Europe,Malta,165077,2014
Dufour,412 GL,46,Caribbean,Puerto Rico,202641,2016
Dufour,460 GL,53,Europe,Croatia,189970,2014
Dufour,460,49,Europe,Croatia,189969,2014
Dufour,460 GL,49,Europe,Croatia,199086,2013
Dufour,460 GL,44,Europe,Croatia,209645,2015
Dufour,460 GL,41,Europe,Croatia,187050,2015
Dufour,460,44,Europe,Croatia,175740,2015
Dufour,460 GL,46,Europe,France,309304,2013
Dufour,460 GL,44,Europe,Italy,203223,2014
Dufour,460 GL,45,Europe,Italy,202113,2014
Dufour,460,44,Europe,Italy,253055,2014
Dufour,460,40,Europe,Italy,218982,2015
Dufour,460 GL,50,Europe,Spain,273504,2015
Dufour,460 GL,43,Europe,Spain,178246,2016
Dufour,460,42,Europe,Spain,184529,2015
Dufour,512 GL,56,Europe,Italy,272531,2014
Dufour,512 GL,49,Europe,Spain,386035,2015
Dufour,56 Exclusive,54,Europe,Italy,373669,2014
Dufour,460 GL,52,Europe,Croatia,216060,2017
Dufour,460 Performance,46,Europe,Croatia,184791,2015
Dufour,460 GL,36,Europe,Greece,226867,2014
Dufour,460 GL,49,Europe,Hungary,351006,2014
Dufour,460,40,Europe,Italy,292991,2015
Dufour,460 GL,40,Europe,Spain,319855,2015
Dufour,512 GL ,47,Europe,Croatia,582709,2015
Dufour,412,34,Caribbean,British Virgin Islands,213073,2016
Dufour,412,41,Europe,France,247233,2016
Dufour,460 GL,40,Europe,Germany,409326,2018
Dufour,460 GL,43,Europe,Italy,356353,2016
Dufour,460 GL,52,Europe,Turkey,284661,2017
Dufour,520,52,Europe,France,438142,2016
Dufour,520 GL,44,Europe,France,416835,2016
Dufour, 520 GL Owner Version,45,Europe,Germany,525837,2018
Dufour,520,44,Europe,Greece,466103,2018
Dufour,520,56,Europe,Italy,372591,2017
Dufour,520 GL,42,Europe,Malta,362653,2016
Dufour,520,42,Caribbean,Martinique,354392,2017
Dufour,390,38,Europe,Croatia,208082,2018
Dufour,390,40,Europe,Italy,190737,2018
Dufour,412 GL,41,Europe,Italy,260767,2017
Dufour,412,41,Europe,Italy,198720,2017
Dufour,412 GL,40,Europe,United Kingdom,208312,2016
Dufour,430 GL,45,Europe,Croatia,229665,2019
Dufour,430 GL,46,Europe,Germany,309798,2018
Dufour,430 GL,38,Europe,Italy,230245,2018
Dufour,430,38,Europe,Turkey,223823,2016
Dufour,430 GL,43,Europe,Turkey,254597,2018
Dufour,460,50,USA,California,465617,2018
Dufour,460 GL,51,Europe,Croatia,347180,2016
Dufour,460,45,Europe,Italy,261230,2019
Dufour,460 GL,40,Europe,Turkey,284504,2016
Dufour,520,48,Europe,France,530431,2017
Dufour,520 GL,49,Europe,Italy,491994,2018
